OrderDate,Stockdate,OrderNumber,ProductKey,CustomerKey,TerritoryKey,OrderLineItem,OrderQuantity,multiply
2016-03-14,2003-02-04T00:00:00.0000000,TO49677,358,14666,9,1,1,1
2016-03-14,2003-01-07T00:00:00.0000000,TO49674,369,13887,4,1,1,1
2016-03-15,2003-02-04T00:00:00.0000000,TO49680,370,17969,10,1,1,1
2016-03-15,2002-12-30T00:00:00.0000000,TO49681,379,13890,1,1,1,1
2016-03-15,2002-11-30T00:00:00.0000000,TO49682,356,21352,6,1,1,1
2016-03-15,2002-12-28T00:00:00.0000000,TO49683,356,27108,4,1,1,1
2016-03-15,2002-12-22T00:00:00.0000000,TO49684,370,24000,9,1,1,1
2016-03-16,2003-01-08T00:00:00.0000000,TO49691,373,23662,9,1,1,1
2016-03-16,2002-11-28T00:00:00.0000000,TO49685,373,17959,10,1,1,1
2016-03-16,2003-01-20T00:00:00.0000000,TO49686,377,16051,7,1,1,1
2016-03-16,2002-12-23T00:00:00.0000000,TO49687,371,16205,7,1,1,1
2016-03-16,2002-11-22T00:00:00.0000000,TO49690,375,24008,9,1,1,1
2016-03-16,2003-01-19T00:00:00.0000000,TO49688,362,12653,10,1,1,1
2016-03-16,2002-11-28T00:00:00.0000000,TO49689,381,14377,1,1,1,1
2016-03-17,2002-12-01T00:00:00.0000000,TO49698,354,21336,6,1,1,1
2016-03-17,2003-02-08T00:00:00.0000000,TO49696,356,14323,9,1,1,1
2016-03-17,2002-12-22T00:00:00.0000000,TO49695,362,12499,8,1,1,1
2016-03-17,2002-11-21T00:00:00.0000000,TO49697,358,14238,9,1,1,1
2016-03-17,2002-12-21T00:00:00.0000000,TO49692,375,17960,10,1,1,1
2016-03-17,2003-01-15T00:00:00.0000000,TO49694,368,17968,10,1,1,1
2016-03-17,2003-01-14T00:00:00.0000000,TO49700,375,23664,9,1,1,1
2016-03-17,2003-01-17T00:00:00.0000000,TO49699,381,25037,9,1,1,1
2016-03-18,2003-01-20T00:00:00.0000000,TO49713,354,21400,6,1,1,1
2016-03-18,2002-11-23T00:00:00.0000000,TO49704,377,17962,10,1,1,1
2016-03-18,2002-12-26T00:00:00.0000000,TO49709,352,14300,9,1,1,1
2016-03-18,2003-02-05T00:00:00.0000000,TO49706,383,17770,7,1,1,1
2016-03-18,2003-01-17T00:00:00.0000000,TO49702,375,15687,7,1,1,1
2016-03-18,2003-02-17T00:00:00.0000000,TO49710,362,14308,9,1,1,1
2016-03-18,2002-12-06T00:00:00.0000000,TO49711,362,14676,9,1,1,1
2016-03-18,2002-12-20T00:00:00.0000000,TO49714,375,23663,9,1,1,1
2016-03-18,2003-01-31T00:00:00.0000000,TO49703,373,15924,7,1,1,1
2016-03-18,2003-01-28T00:00:00.0000000,TO49707,371,13889,1,1,1,1
2016-03-18,2003-02-18T00:00:00.0000000,TO49712,360,27095,4,1,1,1
2016-03-18,2002-12-29T00:00:00.0000000,TO49705,370,15925,7,1,1,1
2016-03-18,2002-11-19T00:00:00.0000000,TO49715,324,26761,9,1,1,1
2016-03-18,2003-01-24T00:00:00.0000000,TO49701,368,17933,10,1,1,1
2016-03-18,2002-12-05T00:00:00.0000000,TO49708,352,12487,8,1,1,1
2016-03-19,2002-12-15T00:00:00.0000000,TO49720,358,12640,10,1,1,1
2016-03-19,2003-01-12T00:00:00.0000000,TO49723,387,14366,1,1,1,1
2016-03-19,2003-02-24T00:00:00.0000000,TO49718,387,19196,8,1,1,1
2016-03-19,2003-01-09T00:00:00.0000000,TO49727,324,26774,9,1,1,1
2016-03-19,2003-01-30T00:00:00.0000000,TO49721,356,12645,10,1,1,1
2016-03-19,2002-11-30T00:00:00.0000000,TO49724,356,27106,4,1,1,1
2016-03-19,2003-03-02T00:00:00.0000000,TO49716,377,17722,8,1,1,1
2016-03-19,2003-01-19T00:00:00.0000000,TO49726,381,25057,9,1,1,1
2016-03-19,2003-03-01T00:00:00.0000000,TO49719,326,20854,8,1,1,1
2016-03-19,2002-11-27T00:00:00.0000000,TO49722,352,14264,9,1,1,1
2016-03-19,2003-01-12T00:00:00.0000000,TO49717,368,16204,7,1,1,1
2016-03-20,2002-12-30T00:00:00.0000000,TO49733,360,14259,9,1,1,1
2016-03-20,2002-12-30T00:00:00.0000000,TO49731,360,29450,7,1,1,1
2016-03-20,2002-12-25T00:00:00.0000000,TO49736,330,15555,4,1,1,1
2016-03-20,2003-01-27T00:00:00.0000000,TO49734,362,27086,1,1,1,1
2016-03-20,2002-11-24T00:00:00.0000000,TO49732,356,14523,9,1,1,1
2016-03-20,2002-12-14T00:00:00.0000000,TO49738,340,26751,9,1,1,1
2016-03-20,2003-01-03T00:00:00.0000000,TO49737,385,25106,9,1,1,1
2016-03-20,2003-01-30T00:00:00.0000000,TO49735,342,15569,1,1,1,1
2016-03-20,2003-01-02T00:00:00.0000000,TO49730,338,21036,10,1,1,1
2016-03-20,2003-02-04T00:00:00.0000000,TO49729,387,19046,8,1,1,1
2016-03-20,2003-01-05T00:00:00.0000000,TO49728,368,17635,8,1,1,1
2016-03-21,2002-12-28T00:00:00.0000000,TO49741,389,14378,4,1,1,1
2016-03-21,2003-01-08T00:00:00.0000000,TO49739,377,13895,1,1,1,1
2016-03-21,2003-01-01T00:00:00.0000000,TO49740,354,14310,9,1,1,1
2016-03-21,2003-01-14T00:00:00.0000000,TO49743,368,23993,9,1,1,1
2016-03-21,2003-01-18T00:00:00.0000000,TO49742,330,27285,6,1,1,1
2016-03-22,2003-01-26T00:00:00.0000000,TO49749,326,26754,9,1,1,1
2016-03-22,2002-12-10T00:00:00.0000000,TO49746,358,29482,7,1,1,1
2016-03-22,2003-02-12T00:00:00.0000000,TO49744,389,19188,8,1,1,1
2016-03-22,2003-01-09T00:00:00.0000000,TO49750,328,26757,9,1,1,1
2016-03-22,2002-12-11T00:00:00.0000000,TO49748,389,14380,1,1,1,1
2016-03-22,2002-12-06T00:00:00.0000000,TO49747,356,12495,8,1,1,1
2016-03-22,2003-01-09T00:00:00.0000000,TO49745,387,19448,10,1,1,1
2016-03-23,2002-11-29T00:00:00.0000000,TO49753,358,14275,9,1,1,1
2016-03-23,2003-01-22T00:00:00.0000000,TO49755,362,14305,9,1,1,1
2016-03-23,2003-02-13T00:00:00.0000000,TO49754,360,14303,9,1,1,1
2016-03-23,2002-12-06T00:00:00.0000000,TO49751,368,17966,10,1,1,1
2016-03-23,2002-12-28T00:00:00.0000000,TO49752,360,11242,7,1,1,1
2016-03-23,2003-02-20T00:00:00.0000000,TO49756,371,23658,9,1,1,1
2016-03-24,2002-12-21T00:00:00.0000000,TO49758,330,19381,7,1,1,1
2016-03-24,2003-02-17T00:00:00.0000000,TO49760,358,21423,6,1,1,1
2016-03-24,2002-12-10T00:00:00.0000000,TO49761,338,27270,6,1,1,1
2016-03-24,2002-12-14T00:00:00.0000000,TO49759,389,14379,4,1,1,1
2016-03-24,2002-12-07T00:00:00.0000000,TO49757,379,17965,10,1,1,1
2016-03-25,2003-01-20T00:00:00.0000000,TO49764,356,14236,9,1,1,1
2016-03-25,2002-12-22T00:00:00.0000000,TO49762,368,17948,10,1,1,1
2016-03-25,2003-02-28T00:00:00.0000000,TO49763,356,14277,9,1,1,1
2016-03-25,2003-01-30T00:00:00.0000000,TO49765,354,27094,4,1,1,1
2016-03-26,2003-02-08T00:00:00.0000000,TO49772,379,23661,9,1,1,1
2016-03-26,2003-02-18T00:00:00.0000000,TO49766,328,19419,7,1,1,1
2016-03-26,2003-02-13T00:00:00.0000000,TO49771,342,15570,4,1,1,1
2016-03-26,2003-01-28T00:00:00.0000000,TO49768,360,27103,1,1,1,1
2016-03-26,2002-12-27T00:00:00.0000000,TO49770,342,27298,6,1,1,1
2016-03-26,2002-12-29T00:00:00.0000000,TO49769,356,27091,1,1,1,1
2016-03-26,2003-03-01T00:00:00.0000000,TO49773,342,26750,9,1,1,1
2016-03-26,2002-12-15T00:00:00.0000000,TO49767,356,14347,9,1,1,1
2016-03-27,2003-02-11T00:00:00.0000000,TO49776,330,27297,6,1,1,1
2016-03-27,2003-01-29T00:00:00.0000000,TO49775,352,14235,9,1,1,1
2016-03-27,2002-12-28T00:00:00.0000000,TO49774,358,12648,10,1,1,1
2016-03-28,2002-12-02T00:00:00.0000000,TO49788,368,23992,9,1,1,1
2016-03-28,2003-01-06T00:00:00.0000000,TO49778,369,17198,8,1,1,1
2016-03-28,2003-03-02T00:00:00.0000000,TO49784,362,14325,9,1,1,1
2016-03-28,2003-02-09T00:00:00.0000000,TO49790,328,26758,9,1,1,1
2016-03-28,2003-01-11T00:00:00.0000000,TO49786,362,27090,4,1,1,1
2016-03-28,2003-02-07T00:00:00.0000000,TO49779,369,17209,8,1,1,1
2016-03-28,2003-01-19T00:00:00.0000000,TO49781,362,12484,8,1,1,1
2016-03-28,2002-12-29T00:00:00.0000000,TO49787,368,23656,9,1,1,1
2016-03-28,2003-02-11T00:00:00.0000000,TO49783,342,20861,8,1,1,1
2016-03-28,2003-02-25T00:00:00.0000000,TO49785,358,14667,9,1,1,1
2016-03-28,2003-01-12T00:00:00.0000000,TO49780,373,17958,10,1,1,1
2016-03-28,2003-02-22T00:00:00.0000000,TO49782,324,21018,10,1,1,1
2016-03-28,2002-12-07T00:00:00.0000000,TO49789,373,24002,9,1,1,1
2016-03-29,2003-03-04T00:00:00.0000000,TO49797,328,15568,4,1,1,1
2016-03-29,2003-02-04T00:00:00.0000000,TO49795,354,27093,4,1,1,1
2016-03-29,2002-12-04T00:00:00.0000000,TO49794,352,21349,6,1,1,1
2016-03-29,2003-02-22T00:00:00.0000000,TO49800,375,24004,9,1,1,1
2016-03-29,2002-12-05T00:00:00.0000000,TO49798,375,24159,9,1,1,1
2016-03-29,2003-01-21T00:00:00.0000000,TO49793,352,14671,9,1,1,1
2016-03-29,2003-03-13T00:00:00.0000000,TO49791,370,16261,7,1,1,1
2016-03-29,2003-02-15T00:00:00.0000000,TO49796,336,15562,1,1,1,1
2016-03-29,2003-02-01T00:00:00.0000000,TO49792,342,21012,10,1,1,1
2016-03-29,2002-12-28T00:00:00.0000000,TO49799,375,23994,9,1,1,1
2016-03-30,2003-01-22T00:00:00.0000000,TO49809,368,24160,9,1,1,1
2016-03-30,2002-12-01T00:00:00.0000000,TO49801,375,15920,7,1,1,1
2016-03-30,2003-01-07T00:00:00.0000000,TO49807,356,14346,9,1,1,1
2016-03-30,2003-02-21T00:00:00.0000000,TO49804,377,26200,6,1,1,1
2016-03-30,2003-02-07T00:00:00.0000000,TO49806,362,14304,9,1,1,1
2016-03-30,2002-12-24T00:00:00.0000000,TO49805,360,14286,9,1,1,1
2016-03-30,2002-12-22T00:00:00.0000000,TO49803,370,15931,7,1,1,1
2016-03-30,2002-12-20T00:00:00.0000000,TO49808,354,14672,9,1,1,1
2016-03-30,2003-02-28T00:00:00.0000000,TO49810,389,25052,9,1,1,1
2016-03-30,2003-01-01T00:00:00.0000000,TO49802,370,17629,8,1,1,1
2016-03-31,2003-02-15T00:00:00.0000000,TO49812,368,15677,7,1,1,1
2016-03-31,2003-01-24T00:00:00.0000000,TO49817,354,27096,1,1,1,1
2016-03-31,2002-12-23T00:00:00.0000000,TO49816,387,14374,4,1,1,1
2016-03-31,2002-12-23T00:00:00.0000000,TO49819,368,23659,9,1,1,1
2016-03-31,2003-01-22T00:00:00.0000000,TO49813,379,15700,7,1,1,1
2016-03-31,2003-01-17T00:00:00.0000000,TO49820,371,23999,9,1,1,1
2016-03-31,2003-02-23T00:00:00.0000000,TO49815,362,27089,1,1,1,1
2016-03-31,2003-02-17T00:00:00.0000000,TO49818,377,23652,9,1,1,1
2016-03-31,2003-02-10T00:00:00.0000000,TO49811,375,17892,10,1,1,1
2016-03-31,2003-01-20T00:00:00.0000000,TO49814,356,11336,7,1,1,1
2016-04-01,2003-01-19T00:00:00.0000000,TO49899,368,17873,8,1,1,1
2016-04-01,2002-12-08T00:00:00.0000000,TO49900,379,16286,7,1,1,1
2016-04-01,2003-02-20T00:00:00.0000000,TO49902,352,12501,8,1,1,1
2016-04-01,2003-03-13T00:00:00.0000000,TO49905,385,25120,9,1,1,1
2016-04-01,2003-01-18T00:00:00.0000000,TO49896,375,16388,7,1,1,1
2016-04-01,2003-02-19T00:00:00.0000000,TO49895,373,17789,8,1,1,1
2016-04-01,2003-01-14T00:00:00.0000000,TO49897,371,16392,7,1,1,1
2016-04-01,2002-12-30T00:00:00.0000000,TO49898,370,17824,8,1,1,1
2016-04-01,2002-12-12T00:00:00.0000000,TO49904,340,15882,1,1,1,1
2016-04-01,2003-03-03T00:00:00.0000000,TO49903,328,15851,1,1,1,1
2016-04-01,2003-01-04T00:00:00.0000000,TO49901,330,19427,7,1,1,1
2016-04-02,2003-02-18T00:00:00.0000000,TO49916,356,15145,9,1,1,1
2016-04-02,2003-02-08T00:00:00.0000000,TO49906,360,27193,4,1,1,1
2016-04-02,2003-03-15T00:00:00.0000000,TO49910,371,13903,4,1,1,1
2016-04-02,2003-01-01T00:00:00.0000000,TO49909,368,17981,10,1,1,1
2016-04-02,2002-12-23T00:00:00.0000000,TO49918,385,25108,9,1,1,1
2016-04-02,2003-03-08T00:00:00.0000000,TO49917,379,24177,9,1,1,1
2016-04-02,2003-02-07T00:00:00.0000000,TO49908,358,27199,1,1,1,1
2016-04-02,2002-12-12T00:00:00.0000000,TO49912,356,15185,9,1,1,1
2016-04-02,2003-01-16T00:00:00.0000000,TO49914,356,15207,9,1,1,1
2016-04-02,2003-03-02T00:00:00.0000000,TO49915,354,15143,9,1,1,1
2016-04-02,2002-12-06T00:00:00.0000000,TO49911,358,12857,10,1,1,1
2016-04-02,2003-03-16T00:00:00.0000000,TO49913,358,15192,9,1,1,1
2016-04-02,2003-03-03T00:00:00.0000000,TO49907,360,21589,6,1,1,1
2016-04-03,2003-01-18T00:00:00.0000000,TO49921,379,13911,1,1,1,1
2016-04-03,2003-02-17T00:00:00.0000000,TO49922,360,15171,9,1,1,1
2016-04-03,2003-02-22T00:00:00.0000000,TO49919,371,17796,8,1,1,1
2016-04-03,2003-01-13T00:00:00.0000000,TO49920,387,19477,10,1,1,1
2016-04-03,2003-02-03T00:00:00.0000000,TO49923,326,27338,9,1,1,1
2016-04-04,2003-02-28T00:00:00.0000000,TO49928,320,19442,7,1,1,1
2016-04-04,2003-03-08T00:00:00.0000000,TO49929,360,11346,7,1,1,1
2016-04-04,2003-01-22T00:00:00.0000000,TO49931,330,15860,1,1,1,1
2016-04-04,2002-12-05T00:00:00.0000000,TO49924,362,21595,6,1,1,1
2016-04-04,2003-03-15T00:00:00.0000000,TO49935,320,26916,9,1,1,1
2016-04-04,2003-01-01T00:00:00.0000000,TO49934,379,24266,9,1,1,1
2016-04-04,2003-02-14T00:00:00.0000000,TO49932,383,14418,1,1,1,1
2016-04-04,2003-02-08T00:00:00.0000000,TO49930,360,12854,10,1,1,1
2016-04-04,2003-01-20T00:00:00.0000000,TO49927,387,17775,7,1,1,1
2016-04-04,2003-03-05T00:00:00.0000000,TO49925,377,16391,7,1,1,1
2016-04-04,2003-03-14T00:00:00.0000000,TO49926,370,16400,7,1,1,1
2016-04-04,2002-12-25T00:00:00.0000000,TO49933,352,15169,9,1,1,1
2016-04-05,2002-12-16T00:00:00.0000000,TO49942,385,14400,4,1,1,1
2016-04-05,2003-02-25T00:00:00.0000000,TO49945,389,25119,9,1,1,1
2016-04-05,2003-03-18T00:00:00.0000000,TO49943,383,14417,1,1,1,1
2016-04-05,2003-03-18T00:00:00.0000000,TO49940,354,12859,10,1,1,1
2016-04-05,2003-01-07T00:00:00.0000000,TO49939,360,11379,7,1,1,1
2016-04-05,2003-01-25T00:00:00.0000000,TO49937,358,27251,4,1,1,1
2016-04-05,2002-12-27T00:00:00.0000000,TO49936,360,27201,1,1,1,1
2016-04-05,2003-01-16T00:00:00.0000000,TO49938,385,19274,8,1,1,1
2016-04-05,2003-02-25T00:00:00.0000000,TO49944,354,15210,9,1,1,1
2016-04-05,2003-02-01T00:00:00.0000000,TO49941,356,15022,9,1,1,1
2016-04-06,2003-02-21T00:00:00.0000000,TO49949,387,14411,1,1,1,1
2016-04-06,2003-01-26T00:00:00.0000000,TO49947,385,19471,10,1,1,1
2016-04-06,2003-02-13T00:00:00.0000000,TO49950,371,24163,9,1,1,1
2016-04-06,2003-03-15T00:00:00.0000000,TO49948,362,15015,9,1,1,1
2016-04-06,2003-01-31T00:00:00.0000000,TO49946,371,18021,10,1,1,1
2016-04-07,2003-02-20T00:00:00.0000000,TO49953,360,15213,9,1,1,1
2016-04-07,2002-12-24T00:00:00.0000000,TO49959,368,24241,9,1,1,1
2016-04-07,2003-03-18T00:00:00.0000000,TO49961,326,26921,9,1,1,1
2016-04-07,2003-02-04T00:00:00.0000000,TO49954,360,15144,9,1,1,1
2016-04-07,2003-03-13T00:00:00.0000000,TO49957,387,25114,9,1,1,1
2016-04-07,2003-01-04T00:00:00.0000000,TO49960,375,24249,9,1,1,1
2016-04-07,2003-03-12T00:00:00.0000000,TO49958,368,24167,9,1,1,1
2016-04-07,2003-01-30T00:00:00.0000000,TO49955,360,15152,9,1,1,1
2016-04-07,2003-02-06T00:00:00.0000000,TO49952,332,15840,1,1,1,1
2016-04-07,2003-01-27T00:00:00.0000000,TO49956,387,25112,9,1,1,1
2016-04-07,2003-02-24T00:00:00.0000000,TO49951,360,27231,4,1,1,1
2016-04-08,2003-02-06T00:00:00.0000000,TO49968,354,15029,9,1,1,1
2016-04-08,2003-03-09T00:00:00.0000000,TO49964,377,16394,7,1,1,1
2016-04-08,2003-01-30T00:00:00.0000000,TO49962,358,27226,1,1,1,1
2016-04-08,2003-03-24T00:00:00.0000000,TO49971,358,15208,9,1,1,1
2016-04-08,2002-12-24T00:00:00.0000000,TO49974,371,24248,9,1,1,1
2016-04-08,2003-02-22T00:00:00.0000000,TO49970,326,15769,4,1,1,1
2016-04-08,2002-12-24T00:00:00.0000000,TO49972,356,15211,9,1,1,1
2016-04-08,2003-01-27T00:00:00.0000000,TO49973,379,24173,9,1,1,1
2016-04-08,2003-01-28T00:00:00.0000000,TO49965,340,21071,10,1,1,1
2016-04-08,2002-12-16T00:00:00.0000000,TO49963,370,17847,8,1,1,1
2016-04-08,2003-03-22T00:00:00.0000000,TO49967,354,12521,8,1,1,1
2016-04-08,2002-12-16T00:00:00.0000000,TO49966,352,12856,10,1,1,1
2016-04-08,2003-01-06T00:00:00.0000000,TO49969,326,15768,4,1,1,1
2016-04-09,2003-02-12T00:00:00.0000000,TO49982,383,14406,4,1,1,1
2016-04-09,2003-03-18T00:00:00.0000000,TO49978,352,12546,8,1,1,1
2016-04-09,2003-03-07T00:00:00.0000000,TO49976,375,13906,1,1,1,1
2016-04-09,2003-03-14T00:00:00.0000000,TO49977,377,13910,1,1,1,1
2016-04-09,2003-01-18T00:00:00.0000000,TO49983,356,15179,9,1,1,1
2016-04-09,2003-03-13T00:00:00.0000000,TO49975,370,16291,7,1,1,1
2016-04-09,2003-01-05T00:00:00.0000000,TO49981,362,15032,9,1,1,1
2016-04-09,2003-03-25T00:00:00.0000000,TO49979,352,12855,10,1,1,1
2016-04-09,2003-01-14T00:00:00.0000000,TO49984,383,25115,9,1,1,1
2016-04-09,2003-03-22T00:00:00.0000000,TO49980,358,15027,9,1,1,1
2016-04-10,2003-02-01T00:00:00.0000000,TO49986,362,21582,6,1,1,1
2016-04-10,2002-12-19T00:00:00.0000000,TO49987,362,15204,9,1,1,1
2016-04-10,2003-02-05T00:00:00.0000000,TO49985,360,11339,7,1,1,1
2016-04-10,2002-12-27T00:00:00.0000000,TO49988,362,15120,9,1,1,1
2016-04-10,2003-03-10T00:00:00.0000000,TO49990,356,15180,9,1,1,1
2016-04-10,2003-03-08T00:00:00.0000000,TO49989,358,15130,9,1,1,1
2016-04-11,2003-02-26T00:00:00.0000000,TO49994,379,17799,8,1,1,1
2016-04-11,2002-12-18T00:00:00.0000000,TO49992,358,27240,1,1,1,1
2016-04-11,2003-01-29T00:00:00.0000000,TO49997,356,12736,8,1,1,1
2016-04-11,2003-02-25T00:00:00.0000000,TO49996,362,12735,8,1,1,1
2016-04-11,2003-02-28T00:00:00.0000000,TO49991,356,27211,1,1,1,1
2016-04-11,2002-12-27T00:00:00.0000000,TO49995,330,21060,10,1,1,1
2016-04-11,2003-03-24T00:00:00.0000000,TO50002,368,24170,9,1,1,1
2016-04-11,2002-12-19T00:00:00.0000000,TO49993,369,17781,8,1,1,1
2016-04-11,2003-01-23T00:00:00.0000000,TO49999,385,14392,1,1,1,1
2016-04-11,2002-12-17T00:00:00.0000000,TO49998,362,12808,10,1,1,1
2016-04-11,2003-01-24T00:00:00.0000000,TO50001,352,15183,9,1,1,1
2016-04-11,2003-01-20T00:00:00.0000000,TO50000,352,27116,1,1,1,1
2016-04-12,2003-01-06T00:00:00.0000000,TO50008,356,15122,9,1,1,1
2016-04-12,2003-03-02T00:00:00.0000000,TO50004,354,27228,1,1,1,1
2016-04-12,2003-02-07T00:00:00.0000000,TO50006,332,20896,8,1,1,1
2016-04-12,2003-02-23T00:00:00.0000000,TO50009,389,25111,9,1,1,1
2016-04-12,2003-01-05T00:00:00.0000000,TO50005,371,17848,8,1,1,1
2016-04-12,2003-03-07T00:00:00.0000000,TO50010,369,24171,9,1,1,1
2016-04-12,2003-01-23T00:00:00.0000000,TO50007,354,15181,9,1,1,1
2016-04-13,2003-02-23T00:00:00.0000000,TO50015,381,19254,8,1,1,1
2016-04-13,2003-01-17T00:00:00.0000000,TO50022,358,12712,8,1,1,1
2016-04-13,2003-01-14T00:00:00.0000000,TO50023,340,15780,4,1,1,1
2016-04-13,2003-01-24T00:00:00.0000000,TO50021,362,12839,10,1,1,1
2016-04-13,2003-02-23T00:00:00.0000000,TO50018,320,20876,8,1,1,1
2016-04-13,2003-03-13T00:00:00.0000000,TO50016,332,20870,8,1,1,1
2016-04-13,2002-12-30T00:00:00.0000000,TO50013,379,17979,10,1,1,1
2016-04-13,2003-02-21T00:00:00.0000000,TO50025,387,14386,4,1,1,1
2016-04-13,2003-01-24T00:00:00.0000000,TO50027,371,24272,9,1,1,1
2016-04-13,2003-03-11T00:00:00.0000000,TO50020,362,12738,8,1,1,1
2016-04-13,2002-12-22T00:00:00.0000000,TO50019,375,26235,6,1,1,1
2016-04-13,2003-03-29T00:00:00.0000000,TO50014,369,17833,8,1,1,1
2016-04-13,2003-03-13T00:00:00.0000000,TO50028,379,24273,9,1,1,1
2016-04-13,2003-01-18T00:00:00.0000000,TO50011,358,27232,1,1,1,1
2016-04-13,2003-02-08T00:00:00.0000000,TO50024,328,27406,6,1,1,1
2016-04-13,2003-03-05T00:00:00.0000000,TO50026,356,15205,9,1,1,1
2016-04-13,2003-02-05T00:00:00.0000000,TO50017,326,21056,10,1,1,1
2016-04-13,2003-01-08T00:00:00.0000000,TO50012,358,27255,1,1,1,1
2016-04-14,2003-02-13T00:00:00.0000000,TO50033,356,12713,8,1,1,1
2016-04-14,2002-12-24T00:00:00.0000000,TO50030,352,27234,1,1,1,1
2016-04-14,2003-01-01T00:00:00.0000000,TO50032,369,13896,1,1,1,1
2016-04-14,2003-02-14T00:00:00.0000000,TO50031,342,19421,7,1,1,1
2016-04-14,2003-01-05T00:00:00.0000000,TO50034,354,15129,9,1,1,1
2016-04-14,2002-12-23T00:00:00.0000000,TO50035,373,24270,9,1,1,1
2016-04-14,2002-12-31T00:00:00.0000000,TO50029,356,27195,4,1,1,1
2016-04-15,2003-02-10T00:00:00.0000000,TO50045,326,26924,9,1,1,1
2016-04-15,2003-03-21T00:00:00.0000000,TO50044,368,24162,9,1,1,1
2016-04-15,2002-12-19T00:00:00.0000000,TO50040,354,15043,9,1,1,1
2016-04-15,2003-02-09T00:00:00.0000000,TO50037,379,16289,7,1,1,1
2016-04-15,2003-01-10T00:00:00.0000000,TO50041,340,15841,4,1,1,1
2016-04-15,2003-01-22T00:00:00.0000000,TO50038,379,17784,8,1,1,1
2016-04-15,2003-02-12T00:00:00.0000000,TO50039,369,18000,10,1,1,1
2016-04-15,2003-02-03T00:00:00.0000000,TO50036,356,27212,4,1,1,1
2016-04-15,2003-03-27T00:00:00.0000000,TO50042,326,15770,4,1,1,1
2016-04-16,2003-03-07T00:00:00.0000000,TO50047,375,16408,7,1,1,1
2016-04-16,2003-01-28T00:00:00.0000000,TO50048,389,19197,8,1,1,1
2016-04-16,2003-01-31T00:00:00.0000000,TO50050,356,15035,9,1,1,1
2016-04-16,2003-02-13T00:00:00.0000000,TO50052,352,27206,4,1,1,1
2016-04-16,2003-02-19T00:00:00.0000000,TO50049,354,12745,10,1,1,1
2016-04-16,2003-03-24T00:00:00.0000000,TO50046,370,16404,7,1,1,1
2016-04-16,2002-12-19T00:00:00.0000000,TO50051,356,15127,9,1,1,1
2016-04-17,2003-02-02T00:00:00.0000000,TO50066,377,24242,9,1,1,1
2016-04-17,2003-01-25T00:00:00.0000000,TO50056,324,15842,1,1,1,1
2016-04-17,2003-01-05T00:00:00.0000000,TO50055,383,19479,10,1,1,1
2016-04-17,2002-12-21T00:00:00.0000000,TO50062,373,24172,9,1,1,1
2016-04-17,2003-01-24T00:00:00.0000000,TO50060,362,15151,9,1,1,1
2016-04-17,2003-02-18T00:00:00.0000000,TO50067,340,26923,9,1,1,1
2016-04-17,2003-03-06T00:00:00.0000000,TO50063,371,24175,9,1,1,1
2016-04-17,2003-02-11T00:00:00.0000000,TO50054,369,16412,7,1,1,1
2016-04-17,2003-02-26T00:00:00.0000000,TO50064,377,24271,9,1,1,1
2016-04-17,2003-01-17T00:00:00.0000000,TO50068,338,26797,9,1,1,1
2016-04-17,2002-12-25T00:00:00.0000000,TO50058,381,14414,4,1,1,1
2016-04-17,2003-03-13T00:00:00.0000000,TO50057,322,15834,1,1,1,1
2016-04-17,2003-01-23T00:00:00.0000000,TO50061,377,24166,9,1,1,1
2016-04-17,2003-02-06T00:00:00.0000000,TO50053,371,17811,8,1,1,1
2016-04-17,2003-03-07T00:00:00.0000000,TO50065,358,15044,9,1,1,1
2016-04-17,2003-01-11T00:00:00.0000000,TO50059,385,14415,4,1,1,1
2016-04-18,2003-03-09T00:00:00.0000000,TO50069,371,17972,10,1,1,1
2016-04-18,2003-02-23T00:00:00.0000000,TO50077,368,24244,9,1,1,1
2016-04-18,2003-02-21T00:00:00.0000000,TO50072,362,15036,9,1,1,1
2016-04-18,2003-02-17T00:00:00.0000000,TO50071,362,12853,10,1,1,1
2016-04-18,2003-03-03T00:00:00.0000000,TO50079,379,24252,9,1,1,1
2016-04-18,2002-12-28T00:00:00.0000000,TO50070,358,12624,8,1,1,1
2016-04-18,2003-01-27T00:00:00.0000000,TO50078,370,24251,9,1,1,1
2016-04-18,2002-12-27T00:00:00.0000000,TO50074,356,27117,1,1,1,1
2016-04-18,2003-02-01T00:00:00.0000000,TO50075,356,15170,9,1,1,1
2016-04-18,2003-01-25T00:00:00.0000000,TO50076,379,24169,9,1,1,1
2016-04-18,2003-02-10T00:00:00.0000000,TO50073,338,15862,4,1,1,1
2016-04-19,2003-03-22T00:00:00.0000000,TO50084,362,12548,8,1,1,1
2016-04-19,2002-12-21T00:00:00.0000000,TO50083,332,19446,7,1,1,1
2016-04-19,2003-01-16T00:00:00.0000000,TO50082,324,20874,8,1,1,1
2016-04-19,2003-03-06T00:00:00.0000000,TO50081,340,19434,7,1,1,1
2016-04-19,2003-02-04T00:00:00.0000000,TO50086,368,24174,9,1,1,1
2016-04-19,2003-02-09T00:00:00.0000000,TO50080,354,27239,4,1,1,1
2016-04-19,2003-04-03T00:00:00.0000000,TO50085,373,24164,9,1,1,1
2016-04-20,2003-02-25T00:00:00.0000000,TO50093,320,15781,4,1,1,1
